OFS_FIB_MNF,OFS_FIB_MDF,EMG_EMG_MDF,IMU2_AccX_Mean,EMG_EMG_IMNF,EMG_EMG_MNF,OFS_FIB_IMNF,IMU2_AccZ_Mean,IMU2_AccZ_RMS,IMU2_AccZ_StdDev,fatigue_level
0.274064,0.00203,2.062058,-0.997986,-0.161932,0.920868,-0.333027,-0.929448,-0.583522,-0.55875,3
-0.273052,-0.144922,0.751328,-1.025597,-0.166235,0.418914,-0.329574,-0.935572,-0.589748,-0.563687,3
-0.359241,-0.035569,0.044231,-1.029841,-0.205499,0.078863,-0.331874,-0.922292,-0.598516,-0.573138,3
0.36163,0.263431,0.019095,-1.040338,-0.229952,-0.483505,-0.34107,-0.919761,-0.608244,-0.58217,3
-0.315677,-0.283136,0.214253,-1.043155,-0.251388,0.2979,-0.342674,-0.920038,-0.612453,-0.585941,3
-0.606907,-0.181139,0.191834,-1.027971,-0.353041,-0.459017,-0.345082,-0.921402,-0.612019,-0.585313,3
-0.009319,-0.164986,0.234512,-1.027935,-0.268186,-0.041294,-0.350138,-0.92003,-0.609793,-0.583445,3
0.16035,-0.06996,2.403945,-0.9996,-0.237037,1.123764,-0.327902,-0.934586,-0.614323,-0.585868,3
-0.182471,-0.416887,0.304401,-1.023474,-0.235554,0.198336,-0.003202,-0.949179,-0.618724,-0.588168,3
0.112943,0.000052,-0.173424,-1.038876,1.483802,-0.392305,1.388794,-0.91477,-0.615034,-0.589117,3
-0.708304,-0.407331,0.014673,1.084333,1.404403,-0.394499,-0.54006,1.099375,0.341282,0.249965,1
-0.651531,-0.672376,-0.504484,0.898903,-0.262652,-0.65811,-0.622099,1.095348,0.333557,0.240995,1
0.215698,-0.3283,-0.500183,0.927502,-0.31935,-0.341765,-0.613557,1.338451,0.382315,0.262465,1
0.377051,-0.130677,-0.411576,0.903874,-0.270378,-0.665684,-0.61148,1.320385,0.343452,0.220757,1
0.597933,0.012708,-0.087103,0.90585,-0.261045,0.567004,-0.609863,1.148796,0.321715,0.220261,1
0.282193,-0.092242,-0.070817,0.976107,-0.371881,-0.350452,-0.60686,1.047847,0.373013,0.291494,1
-0.467958,-0.518744,-0.253109,1.039365,-0.270019,-0.285483,-0.607748,1.069348,0.436183,0.357882,1
-0.587505,-0.71652,-0.47996,1.017283,-0.30047,-0.341287,-0.618215,1.06023,0.429322,0.350978,1
-0.567712,-0.653523,-0.433879,1.02806,-0.167628,-0.279781,-0.623793,0.999693,0.40187,0.327978,1
-0.412142,-0.424435,-0.45682,0.932275,-0.213664,-0.230126,-0.621856,0.925306,0.388354,0.321932,1
-0.515606,-0.589606,-0.299597,1.114029,-0.357583,0.03908,-0.620368,0.996206,0.440237,0.37049,1
-0.222301,-0.498649,-0.225013,0.932566,-0.279543,-0.085354,-0.610677,0.839851,0.377323,0.319436,1
0.355803,-0.243357,-0.441382,1.101588,-0.414835,-0.144919,-0.610118,1.006926,0.322159,0.239594,1
0.023704,-0.349714,-0.46257,0.957666,-0.449723,-0.465077,-0.612972,1.097038,0.331277,0.237865,1
0.024879,-0.497192,-0.583671,0.935241,-0.477864,0.020183,-0.615823,1.244284,0.360455,0.251334,1
-0.566443,-0.694904,-0.177076,0.958834,-0.486975,0.070442,-0.624273,1.116147,0.24185,0.131345,1
-0.609465,-0.729157,-0.362152,1.041066,-0.385754,-0.403418,-0.469315,1.082976,0.140509,0.018527,1
-0.656498,-0.785563,-0.455497,1.034186,-0.323702,-0.294086,-0.204242,0.962558,0.140449,0.038997,1
-0.655347,-0.79756,-0.510252,1.011925,6.06792,-0.395688,-0.535334,0.936129,0.129054,0.029805,1
-0.606724,-0.699283,-0.476102,-0.468047,1.717384,-0.250318,-0.61368,-0.445137,-0.449701,-0.44958,2
-0.615045,-0.714125,-0.613333,-1.021996,-0.186619,-0.469693,-0.51436,-0.968258,-0.65018,-0.614713,2
-0.617251,-0.686628,-0.476115,-1.016738,-0.332459,-0.045859,-0.109753,-0.969825,-0.632584,-0.599066,2
-0.639708,-0.715906,-0.508948,-1.026404,2.074967,-0.428131,-0.432774,-0.958479,-0.621103,-0.589735,2
-0.652909,-0.750804,-0.382539,-1.027604,4.300711,-0.016188,-0.672083,-0.954455,-0.623563,-0.59224,3
-0.652726,-0.822002,-0.507747,-1.021717,-0.317834,-0.352234,-0.663211,-0.964262,-0.623977,-0.591838,3
-0.59911,-0.734176,-0.551614,-1.019431,-0.312576,-0.40665,-0.661578,-0.96681,-0.619282,-0.587562,3
-0.606288,-0.693124,-0.623238,-1.020838,-0.160609,-0.245429,-0.666155,-0.969386,-0.592893,-0.564239,3
-0.642585,-0.747585,-0.622001,-1.024789,-0.317915,-0.333484,-0.663866,-0.967734,-0.582331,-0.555068,3
-0.646828,-0.765659,-0.618816,-1.024687,-0.433809,-0.229687,-0.641047,-0.962056,-0.592392,-0.564215,3
-0.674984,-0.791444,-0.515542,-1.018124,-0.40923,-0.503062,-0.617942,-0.9716,-0.609393,-0.578627,3
-0.593268,-0.714163,-0.584648,-1.011979,-0.336496,-0.348997,-0.590359,-0.978617,-0.612523,-0.581008,3
-0.661354,-0.779765,-0.623293,-1.01973,-0.31146,-0.543348,-0.56919,-0.972455,-0.622975,-0.590484,3
-0.676612,-0.849524,-0.555642,-1.022917,-0.391695,-0.30396,-0.569746,-0.972186,-0.629042,-0.595814,3
-0.691208,-0.856894,-0.546804,-1.024057,0.370456,-0.353263,-0.237891,-0.95796,-0.607676,-0.577919,3
0.84059,0.094501,-0.571109,1.084333,2.190018,-0.590723,2.197662,1.099375,0.341282,0.249965,1
1.27199,0.048462,-0.22366,1.078721,-0.256202,0.005916,0.541905,0.553061,0.32231,0.330296,1
-0.480896,0.132499,0.244017,0.882994,-0.232182,-0.237873,-0.163101,1.250497,0.481546,0.398798,1
1.405506,1.349047,0.03936,1.090646,-0.206244,-0.365496,-0.283118,0.896577,0.432477,0.406187,1
-0.276556,-0.298617,-0.574209,1.299027,-0.214753,-0.368244,-0.324124,0.778271,0.34585,0.320378,1
-0.314847,-0.403415,-0.57894,1.191208,-0.235561,-0.440667,-0.354831,0.37847,0.11581,0.112086,1
0.219199,-0.108078,-0.667499,1.151845,-0.215681,-0.398847,-0.380821,0.445894,0.133429,0.121505,1
1.106641,0.668393,-0.375976,1.225856,-0.176279,-0.343389,-0.40669,0.349122,0.044692,0.031309,1
0.327981,0.153589,0.287526,1.232415,-0.154766,-0.360383,-0.431022,0.249699,0.010772,0.008318,1
0.334017,-0.089282,-0.494924,1.186029,-0.15694,0.105254,-0.45041,0.205779,0.161463,0.189498,1
0.882505,0.580142,-0.48417,1.206121,-0.154057,-0.390752,-0.467447,0.136115,0.396778,0.468585,1
0.64498,0.18651,0.561732,1.083286,-0.156419,-0.038525,-0.479798,0.619825,0.566734,0.603008,1
0.979948,0.608963,-0.299748,1.050779,-0.168347,-0.2332,-0.488676,1.50116,0.755544,0.685064,1
-0.244797,-0.462071,0.10436,0.914696,-0.168955,-0.296916,-0.499734,1.566238,0.80061,0.717347,1
-0.392016,-0.55531,-0.721072,1.194746,-0.134635,-0.429508,-0.503853,0.759591,0.880084,0.941463,1
0.278286,-0.16323,-0.756677,1.043977,-0.108446,-0.460191,-0.508065,0.868019,1.123479,1.203931,1
1.460795,1.369668,-0.43374,0.959639,-0.067363,-0.114824,-0.50991,1.059684,1.435468,1.532637,1
0.541393,0.272322,-0.297073,1.092267,-0.074907,-0.634586,-0.510327,0.896464,1.712466,1.853284,1
0.543059,0.288088,-0.045614,1.327249,-0.122261,0.248045,-0.509515,0.672782,1.844178,2.012879,1
-0.153526,-0.318288,-0.040719,1.229812,-0.129342,-0.30271,-0.508923,0.395967,1.780479,1.95844,1
0.643049,0.366257,-0.641781,1.222648,-0.092963,-0.338567,-0.50681,0.067091,1.606195,1.788356,1
0.67093,0.295959,0.194096,1.323437,-0.063424,-0.359194,-0.506113,0.186607,1.555012,1.727317,1
0.762372,0.376821,-0.074165,1.221402,-0.077252,0.436773,-0.505841,0.355041,1.434561,1.587913,1
0.789862,0.47653,-0.284499,1.024113,-0.130019,-0.416213,-0.505467,0.231688,1.353535,1.507525,1
0.688062,0.361808,-0.195855,1.132078,-0.168128,0.001747,-0.505624,0.111239,1.457133,1.626922,1
0.489943,0.091688,-0.071163,1.391585,-0.179235,-0.637861,-0.506831,-0.134746,1.548844,1.734407,1
0.565876,0.317607,-0.323896,1.279226,-0.152885,-0.24771,-0.507485,0.048446,1.698578,1.886313,1
0.515599,0.069127,-0.617136,0.929892,-0.126017,-0.37848,-0.507326,-0.064304,1.731855,1.929904,1
1.500563,1.225282,0.061015,1.327301,-0.100221,-0.431564,-0.50739,-0.043091,1.764996,1.963021,1
0.104245,-0.186653,-0.439144,0.980351,-0.106505,-0.075058,-0.503926,0.439754,1.791667,1.969402,1
1.603109,1.215625,-0.100084,1.301786,-0.157287,-0.372266,-0.505494,0.37089,1.875723,2.064065,1
0.140639,-0.347172,0.978445,1.155111,-0.201349,0.870724,-0.494589,0.089191,1.926094,2.129812,1
0.676646,0.297955,-0.41442,1.337717,-0.22121,-0.290819,-0.489446,0.139866,1.895276,2.094069,1
0.572519,0.180927,-0.393324,1.170458,-0.243627,-0.121209,-0.478795,0.242453,1.897306,2.092993,1
0.633453,0.235382,-0.280763,1.232053,-0.246277,-0.363808,-0.461575,0.108821,2.008338,2.218833,1
0.563394,0.087023,0.100133,1.231666,-0.222493,-0.263355,-0.44421,-0.212803,2.154771,2.38399,1
0.301318,0.018386,-0.363553,1.20991,-0.202803,0.038419,-0.421221,0.059364,2.128003,2.347079,1
-0.21128,-0.549169,0.054179,1.355107,-0.199007,0.023351,-0.390697,-0.594336,2.359719,2.610598,1
0.385796,-0.090379,-0.259029,1.069189,-0.194365,-0.437584,-0.356652,0.361312,2.365358,2.586952,1
0.420609,-0.099434,-0.741501,1.324579,-0.215294,-0.350227,-0.316197,-0.237359,2.036275,2.257832,1
0.277338,-0.163085,-0.226281,1.127062,-0.230839,0.009565,-0.265921,0.007779,1.918133,2.124646,1
0.312569,0.059805,-0.111257,1.393992,-0.220786,-0.339179,-0.217904,-0.340561,1.993136,2.214233,1
1.631741,1.148609,-0.330617,1.201528,-0.226292,-0.344723,-0.166286,-0.027921,2.081205,2.300714,1
0.156071,-0.362641,-0.153329,1.350531,-0.199094,-0.419439,-0.13167,-0.212632,2.353612,2.597339,1
1.35044,0.720503,0.059553,1.128149,4.940025,-0.441597,2.422658,0.329424,2.361741,2.586522,1
1.821506,1.364256,-0.026343,0.5317,0.796606,0.077555,0.100605,-0.230327,1.458883,1.632325,2
0.108485,-0.384441,-0.107915,-0.955614,-0.373919,-0.278888,-0.371177,-0.968671,-0.638863,-0.604757,2
1.770881,1.39385,-0.361661,-0.949167,-0.372662,-0.082619,-0.400367,-0.985403,-0.644923,-0.609056,2
0.369442,-0.029758,-0.030929,-0.947896,-0.48953,-0.342156,-0.426036,-0.973342,-0.649576,-0.613828,2
1.397844,0.86475,-0.370857,-0.951473,-0.492851,-0.419342,-0.449086,-0.969699,-0.65392,-0.617835,2
0.573494,0.16421,-0.163543,-0.948397,-0.447292,-0.287009,-0.465458,-0.968137,-0.651196,-0.615658,2
0.954454,0.455852,-0.236708,-0.945608,-0.497452,-0.39246,-0.47341,-0.970003,-0.645053,-0.610232,2
0.953815,0.457132,-0.327869,-0.938963,-0.460796,-0.188118,-0.469876,-0.978194,-0.642943,-0.607703,2
0.781656,0.360091,-0.324145,-0.947262,-0.423991,-0.14865,-0.456512,-0.973487,-0.64625,-0.610849,2
1.084357,0.538272,1.39588,-0.949542,-0.412738,2.579214,-0.445411,-0.981935,-0.647313,-0.61132,2
0.605807,0.239109,-0.01585,-0.942505,-0.403715,2.145621,-0.436633,-0.985092,-0.637225,-0.602302,2
-0.636175,-0.438865,0.281303,-0.951756,-0.389036,0.243144,-0.432733,-0.97282,-0.63131,-0.59778,2
1.263227,0.842132,-0.01847,-0.944183,-0.203324,-0.190477,-0.430177,-0.9546,-0.638378,-0.605403,2
-0.032321,-0.381197,0.221125,-0.951067,-0.353222,0.333062,-0.430844,-0.950698,-0.64277,-0.609604,2
1.916466,1.170916,0.230751,-0.958144,-0.32514,-0.173085,-0.415918,-0.954683,-0.640611,-0.607237,2
-0.147873,-0.378611,-0.323253,-0.942009,-0.299297,-0.291575,-0.133214,-0.966587,-0.64431,-0.609585,2
-0.165172,-0.468174,0.458961,-0.95342,3.469366,0.412291,2.343972,-0.965226,-0.65041,-0.615135,2
-0.400729,-0.074606,-0.396187,-0.940888,4.687582,-0.211629,0.969237,-0.976388,-0.650763,-0.614638,3
1.403509,0.863565,0.489126,-0.95383,-0.187554,0.803584,-0.212645,-0.960279,-0.631787,-0.599046,3
-0.333247,-0.27465,0.240074,-0.954397,-0.170329,-0.495457,-0.460638,-0.944881,-0.622706,-0.592236,3
-0.318315,-0.007863,-0.244102,-0.937173,-0.148543,-0.555701,-0.510424,-0.965014,-0.624906,-0.592409,3
0.369292,-0.025689,0.511538,-0.94099,-0.148448,0.743652,-0.536844,-0.977426,-0.63046,-0.596675,3
-0.413488,-0.32721,-0.107666,-0.953898,-0.167712,-0.295225,-0.554714,-0.967785,-0.615845,-0.5842,3
-0.880363,-0.18273,-0.070683,-0.954674,-0.202839,-0.351198,-0.567595,-0.957784,-0.588614,-0.561014,3
0.731458,0.637924,1.231803,-0.953382,-0.236166,2.355704,-0.577168,-0.974395,-0.590673,-0.561911,3
0.466788,0.144026,0.695171,-0.927236,-0.227127,0.655439,-0.581713,-0.958112,-0.588472,-0.560799,3
1.386131,0.705903,0.481058,-0.947358,-0.192037,0.140196,-0.583241,-0.973163,-0.598528,-0.568645,3
0.17933,-0.149346,0.171162,-0.9717,-0.187122,-0.216033,-0.583099,-0.981543,-0.614008,-0.582003,3
0.984061,0.292968,-0.457499,-0.936599,-0.215442,0.137725,-0.582728,-0.95863,-0.611213,-0.580939,3
0.040488,-0.483434,-0.170998,-0.949474,-0.229662,-0.373414,-0.579567,-0.990645,-0.617976,-0.58536,3
1.415785,0.629356,-0.213294,-0.949892,-0.197402,0.032735,-0.573327,-0.99508,-0.622471,-0.5892,3
0.048865,-0.270734,-0.443754,-0.939203,-0.177358,-0.143295,-0.566819,-0.973891,-0.618979,-0.586872,3
1.182403,0.37786,-0.34276,-0.948599,-0.20452,-0.084258,-0.561296,-0.971364,-0.62509,-0.592388,3
-0.28872,-0.352445,-0.200805,-0.955649,-0.242858,-0.286587,-0.556687,-0.960819,-0.631152,-0.598454,3
-0.873997,-0.357077,0.243325,-0.946667,-0.252605,0.743689,-0.552069,-0.954104,-0.640664,-0.607429,3
-0.340225,-0.238471,-0.005871,-0.941515,-0.209868,0.66545,-0.549398,-0.966979,-0.644711,-0.610068,3
0.347741,-0.205347,0.732305,-0.946384,-0.140566,0.750722,-0.547341,-0.979142,-0.646254,-0.610493,3
0.75181,0.502354,0.85533,-0.949214,-0.108167,2.35139,-0.546262,-0.969428,-0.6481,-0.61262,3
0.721443,0.419451,-0.265805,-0.944773,-0.145406,-0.377611,-0.545604,-0.967213,-0.647113,-0.611928,3
-0.453557,-0.144872,-0.009541,-0.953672,-0.121281,-0.309975,-0.547303,-0.950533,-0.646159,-0.612927,3
1.45952,1.496392,-0.13939,-0.973468,-0.129401,0.266296,-0.55078,-0.922625,-0.643525,-0.614269,3
0.690759,0.219102,-0.226548,-0.980071,-0.194528,-0.349721,-0.554131,-0.92024,-0.643217,-0.614383,3
0.667909,0.303766,0.066984,-0.948818,-0.19854,-0.63059,-0.558917,-0.94062,-0.642464,-0.610612,3
-0.226102,-0.336013,0.480057,-0.955619,-0.16701,0.103231,-0.563506,-0.938115,-0.643526,-0.611903,3
0.171383,-0.365493,-0.482951,-0.960613,-0.135101,0.156769,-0.56837,-0.944624,-0.647696,-0.615002,3
2.014,1.713743,-0.305784,-0.942376,-0.169793,-0.330526,-0.575206,-0.965568,-0.648747,-0.613661,3
-0.060792,-0.182204,-0.642836,-0.949489,-0.250988,-0.265706,-0.579903,-0.959471,-0.641849,-0.608102,3
-0.264584,-0.033104,-0.590659,-0.945002,-0.291981,-0.082699,-0.587219,-0.967986,-0.634553,-0.601084,3
1.565077,1.273559,0.38206,-0.970227,-0.247974,1.324675,-0.593751,-0.94449,-0.629908,-0.599175,3
0.776659,0.297423,-0.016632,-0.950265,-0.180858,-0.45276,-0.597521,-0.930577,-0.623721,-0.594798,3
1.52646,0.971543,0.088687,-0.968355,-0.179741,-0.311259,-0.60328,-0.936316,-0.627585,-0.597583,3
-0.261098,-0.294897,0.091168,-0.962695,-0.242376,0.87816,-0.608288,-0.936209,-0.623788,-0.594135,3
0.595963,0.576428,-0.25556,-0.943239,-0.225679,-0.00333,-0.610781,-0.953725,-0.619888,-0.589061,3
0.847969,0.309083,-0.299008,-0.950247,-0.141443,0.905898,-0.614759,-0.944803,-0.615646,-0.586078,3
-0.528456,-0.17541,-0.438319,-0.9674,-0.077054,-0.279357,-0.620832,-0.934158,-0.609552,-0.581728,3
1.09988,1.000612,0.212888,-0.951508,-0.039255,0.131219,-0.62314,-0.939235,-0.599706,-0.572237,3
0.019255,-0.234232,0.38442,-0.972014,-0.046321,1.27939,-0.624979,-0.931819,-0.5983,-0.571749,3
0.095264,-0.393155,-0.412498,-0.944295,-0.103332,1.434989,-0.623538,-0.967129,-0.597149,-0.568116,3
1.703402,1.023026,0.338545,-0.972655,-0.127537,0.110882,-0.623337,-0.933639,-0.606064,-0.57842,3
0.162175,-0.392806,0.081117,-0.931641,1.732383,0.961332,-0.628813,-0.946935,-0.598337,-0.570353,3
-0.88392,-0.291754,0.3326,1.084333,1.452906,0.29841,2.088761,1.099375,0.341282,0.249965,1
-0.409881,-0.453713,-0.192786,0.956564,-0.302759,-0.250348,-0.149898,1.041378,0.322988,0.238625,1
0.06882,-0.246729,-0.224127,0.804265,-0.305661,-0.239034,-0.634992,0.948725,0.282295,0.206546,1
-0.609457,-0.287819,-0.032015,1.312243,-0.313389,-0.613611,-0.672381,0.829945,0.259621,0.203315,1
0.3819,0.268329,-0.188831,1.362705,-0.256097,-0.38707,-0.675603,0.607723,0.213797,0.189552,1
0.224081,0.083557,-0.066607,1.356631,-0.322801,-0.502796,-0.66839,0.517672,0.188707,0.175208,1
-0.402022,-0.471197,-0.585467,1.347572,-0.224798,-0.588535,-0.663791,0.586604,0.222741,0.203393,1
-0.375928,-0.41626,-0.632239,1.396938,-0.310839,-0.341752,-0.666111,0.644563,0.230355,0.202072,1
-0.322302,-0.356767,-0.58836,1.409733,-0.247964,-0.497291,-0.671246,0.650575,0.214811,0.181965,1
-0.349194,-0.395892,-0.574773,1.367711,-0.335966,-0.339637,-0.683987,0.628602,0.215282,0.186651,1
-0.380604,-0.469169,-0.550535,1.350477,-0.2296,-0.476742,-0.696585,0.614548,0.232878,0.210634,1
-0.404165,-0.510449,-0.63651,1.376232,-0.352623,-0.499163,-0.712236,0.603604,0.240799,0.222172,1
-0.394828,-0.492585,-0.575968,1.362411,-0.312252,-0.281197,-0.719734,0.561887,0.253604,0.244624,1
-0.367294,-0.463732,-0.657157,1.367233,-0.337,-0.592608,-0.72435,0.565694,0.269316,0.26293,1
-0.342758,-0.394327,-0.613666,1.39863,-0.345211,-0.418189,-0.72315,0.629424,0.310481,0.301397,1
-0.360872,-0.397331,-0.639039,1.288246,-0.372279,0.419082,-0.72043,0.553649,0.374462,0.388429,1
-0.418373,-0.533396,-0.557013,1.392067,-0.312513,-0.316641,-0.714528,0.650495,0.411219,0.417436,1
-0.453468,-0.583168,-0.48232,1.392097,-0.300795,0.115849,-0.70923,0.60083,0.422242,0.437404,1
-0.511425,-0.662173,-0.63247,1.441421,-0.307241,-0.271081,-0.701862,0.454359,0.421134,0.455989,1
-0.497913,-0.653383,-0.624512,1.433655,-0.319763,-0.490102,-0.697263,0.608743,0.438943,0.455644,1
-0.532779,-0.689499,-0.68213,1.380179,-0.297949,-0.562336,-0.693076,0.531446,0.408834,0.431566,1
-0.525167,-0.675557,-0.646263,1.496208,-0.383872,-0.494858,-0.691015,0.48426,0.413324,0.443146,1
-0.508863,-0.648846,-0.663296,1.28289,-0.371802,-0.504759,-0.690499,0.65011,0.439324,0.448998,1
-0.554023,-0.742579,-0.655338,1.013328,-0.384099,-0.352206,-0.692014,0.983862,0.508449,0.478146,1
-0.55448,-0.73043,-0.62652,1.353859,-0.393769,-0.534557,-0.694121,0.656376,0.483527,0.500026,1
0.288695,-0.185449,-0.584357,1.444218,-0.320535,-0.385252,-0.698385,0.462033,0.481675,0.52386,1
0.192536,0.073278,-0.719786,1.545134,-0.342045,-0.439876,-0.699507,0.455043,0.524311,0.573394,1
-0.59747,-0.775145,-0.702796,1.502563,-0.233283,-0.500582,-0.684946,0.334628,0.503279,0.564385,1
-0.596869,-0.778821,-0.206513,1.418948,-0.392716,-0.194937,-0.555197,0.333642,0.482789,0.540841,1
0.038824,-0.141633,0.173898,1.437992,-0.252131,-0.33252,0.253481,0.490162,0.50429,0.546123,1
-0.329696,-0.509365,-0.716237,1.399539,0.713833,-0.445899,-0.326909,0.542638,0.560568,0.603547,1
-0.601872,-0.808929,0.03859,-0.17209,6.566757,-0.417552,-0.650221,-0.413104,-0.233322,-0.199428,2
-0.616703,-0.818441,-0.666681,-0.993591,-0.188413,-0.464295,-0.660181,-0.921322,-0.661075,-0.63098,2
0.080321,-0.388947,-0.702899,-0.986219,-0.126436,-0.488353,-0.692102,-0.934887,-0.662646,-0.629992,2
0.24559,0.019412,-0.713483,-0.978119,-0.040624,-0.445514,-0.691011,-0.940787,-0.666104,-0.632187,2
0.14399,-0.348617,-0.448601,-0.987251,-0.010496,-0.37445,-0.669344,-0.949411,-0.669688,-0.634146,2
0.318985,-0.027932,0.21498,-0.983947,-0.114713,-0.380923,-0.652858,-0.928391,-0.66127,-0.629677,2
0.364183,0.120762,-0.653821,-0.980189,-0.089662,-0.591185,-0.654193,-0.931873,-0.659672,-0.627684,2
-0.335335,-0.486266,-0.040076,-0.994954,-0.023766,-0.555986,-0.389879,-0.946089,-0.661789,-0.62731,2
-0.588021,-0.782889,-0.112312,-0.976094,-0.205626,-0.366495,2.580792,-0.926442,-0.659506,-0.628423,2
-0.589381,-0.806679,0.298626,-0.987105,0.438409,-0.425387,-0.330249,-0.93307,-0.660619,-0.62822,2
-0.618473,-0.833859,-0.671824,-0.999861,1.021316,-0.401219,-0.544738,-0.921982,-0.658261,-0.628319,3
-0.618702,-0.821413,-0.69875,-1.011871,-0.253426,-0.445746,-0.584242,-0.905964,-0.658368,-0.631861,3
-0.613741,-0.81704,-0.650503,-0.990339,-0.270742,-0.377933,-0.602673,-0.924176,-0.660121,-0.629695,3
-0.599486,-0.797148,-0.71099,-0.985579,-0.277521,-0.475099,-0.629082,-0.939233,-0.65983,-0.626659,3
-0.608529,-0.779176,-0.739669,-0.990272,-0.248478,-0.602085,-0.654299,-0.931922,-0.652009,-0.620594,3
-0.627062,-0.801083,-0.725245,-1.01004,-0.200507,-0.482913,-0.668378,-0.910317,-0.639414,-0.612866,3
-0.621241,-0.803441,-0.667366,-1.02966,-0.295564,-0.419035,-0.674377,-0.888957,-0.631871,-0.609871,3
-0.611309,-0.783041,-0.656399,-1.029003,-0.301578,-0.423863,-0.668524,-0.88923,-0.62803,-0.606095,3
-0.620163,-0.793789,-0.596312,-1.006492,-0.273366,-0.346712,-0.658292,-0.911105,-0.631307,-0.605056,3
-0.615316,-0.764087,-0.639191,-0.986772,-0.279031,-0.324541,-0.649612,-0.94223,-0.64026,-0.608566,3
-0.63142,-0.804131,-0.64838,-0.990534,-0.352686,-0.426492,-0.643937,-0.932986,-0.641954,-0.611321,3
-0.62049,-0.802915,-0.661846,-1.000549,-0.364504,-0.480943,-0.644105,-0.910002,-0.634874,-0.608452,3
-0.60355,-0.791761,-0.639446,-1.008681,-0.44537,-0.455179,-0.649126,-0.913967,-0.635113,-0.607924,3
-0.599516,-0.777743,-0.659396,-0.992096,-0.297781,-0.3807,-0.654894,-0.923466,-0.637998,-0.609008,3
-0.610249,-0.764138,-0.643364,-0.984493,-0.213241,-0.294412,-0.640235,-0.941767,-0.633508,-0.602444,3
-0.614925,-0.732534,-0.575295,-1.012798,-0.218491,-0.093116,-0.174873,-0.896806,-0.620782,-0.597611,3
-0.824332,-0.365316,-0.079909,1.084333,-0.178383,-0.448479,1.639513,1.099375,0.341282,0.249965,1
1.306897,0.956061,-0.304704,1.129071,-0.32325,-0.254869,-0.074278,1.091397,0.347255,0.256378,1
0.314957,-0.07278,-0.75049,1.044659,-0.410518,-0.54273,-0.480696,1.445925,0.482484,0.361227,1
-0.584431,-0.816324,-0.884269,1.1494,-0.283578,-0.579183,-0.519283,1.09188,0.464817,0.381532,1
-0.510324,-0.667395,-0.701734,1.110153,-0.335631,-0.452241,-0.519605,1.334108,0.60452,0.505673,1
-0.462835,-0.599987,-0.706374,0.887194,-0.371889,-0.558397,-0.522986,1.589067,0.774951,0.661034,1
-0.484612,-0.593973,-0.668919,1.138423,-0.429119,-0.488309,-0.513195,1.287913,0.668958,0.577743,1
-0.541759,-0.702946,-0.536729,1.324099,-0.378329,-0.444053,-0.52935,0.7591,0.298041,0.237064,1
-0.549138,-0.700982,-0.723607,1.230163,-0.341601,-0.559512,-0.535525,0.715666,0.204996,0.143788,1
-0.568905,-0.740747,-0.651619,1.261084,-0.32623,-0.439709,-0.566448,0.708432,0.163773,0.100229,1
-0.055939,-0.40986,-0.69178,1.188575,-0.300525,-0.408047,-0.586456,0.745564,0.077975,0.001719,1
0.531146,0.081542,-0.694188,1.182814,-0.30913,-0.496798,-0.60191,1.119472,0.091601,-0.036653,1
-0.149083,-0.396818,-0.328209,0.880774,-0.433321,-0.512084,-0.615474,1.460839,0.250977,0.098012,1
-0.279789,-0.557198,-0.352174,1.225558,-0.386797,-0.415493,-0.615644,1.292609,0.479315,0.377203,1
-0.520853,-0.607857,-0.239019,1.003305,-0.390294,-0.385392,-0.612979,1.401167,0.663735,0.562394,1
-0.615837,-0.72339,-0.471359,1.004343,-0.409048,-0.400525,-0.60846,1.252745,0.659925,0.571041,1
-0.584782,-0.723396,-0.577205,1.170872,-0.428951,-0.435465,-0.615753,1.031077,0.701355,0.6336,1
-0.455877,-0.724752,-0.586304,1.181438,-0.382329,-0.469678,-0.615829,1.319828,0.848093,0.761293,1
-0.072587,-0.529517,-0.575167,1.04167,-0.384444,-0.446444,-0.619078,1.302487,0.960334,0.878631,1
-0.385179,-0.621178,-0.57544,0.958389,-0.343192,-0.45287,-0.622477,1.452848,1.070874,0.980728,1
-0.015767,-0.528656,-0.693667,1.10199,-0.407077,-0.418497,-0.621792,1.436885,1.036846,0.947512,1
0.196853,-0.060898,-0.546179,0.994008,-0.394965,-0.500629,-0.627032,1.368435,0.981183,0.895284,1
-0.575012,-0.738339,-0.416525,1.064166,-0.419407,-0.377269,-0.628544,1.58718,1.008371,0.905922,1
-0.569747,-0.714302,-0.612138,0.860021,-0.400263,-0.339618,-0.635178,1.26545,1.064718,0.989978,1
-0.60731,-0.777154,-0.380052,1.074944,-0.326753,-0.434336,-0.630269,0.980396,0.957194,0.898134,1
-0.613011,-0.798802,0.026926,1.111969,-0.289988,-0.340608,-0.488105,1.442354,0.933142,0.838758,1
-0.536442,-0.699093,-0.69824,1.221007,-0.383455,-0.573547,0.206392,0.683707,0.929822,0.888397,1
0.302228,-0.196792,-0.57114,1.274729,-0.311046,-0.5215,-0.470751,0.921991,0.958043,0.902503,1
0.044751,-0.262578,-0.681153,1.23115,-0.290901,-0.501797,-0.643829,1.036142,0.898223,0.8347,1
0.088339,-0.420924,-0.571213,0.228599,2.339021,-0.238936,-0.647467,0.134813,0.190052,0.174208,1
