OFS_FIB_MNF,OFS_FIB_MDF,EMG_EMG_MDF,IMU2_AccX_Mean,EMG_EMG_IMNF,EMG_EMG_MNF,OFS_FIB_IMNF,IMU2_AccZ_Mean,IMU2_AccZ_RMS,IMU2_AccZ_StdDev,fatigue_level
0.856319,0.412893,0.148574,105.362710,7.380531,0.243974,1.004111,46.438708,256.482098,311.791718,1
0.355159,0.174418,0.177802,112.180935,7.538117,0.209417,1.027338,37.662555,280.981303,342.425753,1
0.760785,0.345338,0.212898,102.004990,37.314487,0.199169,2.741256,63.417293,281.712388,341.308658,1
0.920766,0.446922,0.198737,74.712215,13.307262,0.439281,1.183191,36.821803,200.512827,242.763656,2
0.338998,0.170978,0.185289,6.654527,6.525171,0.274423,0.866632,1.740863,11.849560,11.728345,2
0.903573,0.451592,0.143456,6.949531,6.532452,0.365199,0.847046,0.945842,11.304531,11.284435,2
0.427623,0.226947,0.197981,7.007676,5.855312,0.245161,0.829822,1.518892,10.886002,10.791579,2
0.776884,0.368100,0.141940,6.843999,5.836072,0.209462,0.814356,1.692022,10.495350,10.377701,2
0.496922,0.257555,0.176118,6.984723,6.100042,0.270667,0.803371,1.766233,10.740369,10.602531,2
0.626302,0.303576,0.164056,7.112348,5.809410,0.221895,0.798035,1.677555,11.292790,11.162947,2
0.626085,0.303778,0.149027,7.416456,6.021798,0.316405,0.800406,1.288385,11.482631,11.424148,2
0.567617,0.288465,0.149641,7.036667,6.235050,0.334659,0.809373,1.512036,11.185157,11.099231,2
0.670419,0.316582,0.433207,6.932339,6.300250,1.596318,0.816822,1.110614,11.089557,11.050587,2
0.507896,0.269374,0.200467,7.254361,6.352529,1.395778,0.822712,0.960634,11.996821,11.981908,2
0.086100,0.162390,0.249456,6.831040,6.437582,0.515867,0.825329,1.543711,12.528826,12.448874,2
0.731166,0.364531,0.200035,7.177565,7.513611,0.315314,0.827044,2.409426,11.893118,11.661678,2
0.291178,0.171490,0.239535,6.862589,6.645088,0.557455,0.826596,2.594779,11.498115,11.227830,2
0.953016,0.416413,0.241122,6.538722,6.807797,0.323358,0.836611,2.405473,11.692358,11.472275,2
0.251935,0.171898,0.149788,7.277052,6.957533,0.268555,1.026302,1.839841,11.359663,11.229806,2
0.246060,0.157765,0.278745,6.754919,28.793396,0.594099,2.688459,1.904529,10.810992,10.656565,2
0.166061,0.219870,0.137764,7.328363,35.851816,0.305531,1.766031,1.374209,10.779261,10.707874,3
0.778808,0.367913,0.283718,6.736153,7.604978,0.775075,0.973005,2.139572,12.485953,12.318125,3
0.188979,0.188303,0.242659,6.710177,7.704781,0.174258,0.806605,2.871193,13.302616,13.021493,3
0.194050,0.230402,0.162837,7.498326,7.831011,0.146395,0.773199,1.914613,13.104762,13.003624,3
0.427572,0.227589,0.287413,7.323663,7.831562,0.747356,0.755472,1.324887,12.605233,12.563038,3
0.161728,0.180009,0.185330,6.733049,7.719949,0.266867,0.743481,1.782940,13.919679,13.851410,3
0.003170,0.202808,0.191427,6.697530,7.516417,0.240979,0.734838,2.258108,16.368773,16.245936,3
0.550569,0.332307,0.406157,6.756623,7.323317,1.492943,0.728415,1.468863,16.183543,16.153277,3
0.460683,0.254370,0.317687,7.953050,7.375695,0.706557,0.725365,2.242539,16.381472,16.268110,3
0.772906,0.343034,0.282388,7.032311,7.579008,0.468253,0.724340,1.527439,15.477082,15.457848,3
0.363058,0.208076,0.231298,5.918449,7.607486,0.303494,0.724435,1.129267,14.084865,14.078286,3
0.636357,0.277873,0.127656,7.524599,7.443397,0.467110,0.724684,2.217913,14.336219,14.188212,3
0.315905,0.155357,0.174889,6.935460,7.361007,0.230704,0.726805,0.696808,13.728036,13.731619,3
0.782977,0.330955,0.167916,6.916342,7.547921,0.418551,0.730992,0.486084,13.323755,13.335031,3
0.318750,0.188921,0.129922,7.405436,7.664059,0.337136,0.735359,1.492844,13.637849,13.575414,3
0.703717,0.291269,0.146572,6.975506,7.506679,0.364441,0.739065,1.612891,13.088251,13.005750,3
0.204101,0.176027,0.169975,6.652891,7.284548,0.270862,0.742157,2.113927,12.543052,12.379313,3
0.005332,0.175296,0.243195,7.063914,7.228072,0.747373,0.745256,2.432963,11.687565,11.452451,3
0.186609,0.194012,0.202112,7.299670,7.475694,0.711187,0.747048,1.821236,11.323579,11.179847,3
0.420253,0.199239,0.323809,7.076850,7.877232,0.750626,0.748428,1.243348,11.184768,11.136035,3
0.557481,0.310914,0.344091,6.947341,8.064953,1.490948,0.749152,1.704900,11.018760,10.916275,3
0.547168,0.297832,0.159259,7.150563,7.849189,0.228763,0.749594,1.810135,11.107540,10.987804,3
0.148120,0.208782,0.201507,6.743378,7.988970,0.260045,0.748454,2.602647,11.193361,10.884643,3
0.797830,0.467773,0.180100,5.837526,7.941925,0.526575,0.746121,3.928622,11.430256,10.745983,3
0.536747,0.266217,0.165731,5.535393,7.564573,0.241662,0.743872,4.041927,11.457903,10.734240,3
0.528987,0.279577,0.214123,6.965494,7.541326,0.111758,0.740661,3.073617,11.525624,11.123712,3
0.225367,0.178620,0.282223,6.654262,7.724011,0.451156,0.737582,3.192645,11.430182,10.990385,3
0.360359,0.173968,0.123460,6.425779,7.908895,0.475918,0.734318,2.883415,11.055081,10.670267,3
0.986140,0.502071,0.152668,7.260243,7.707891,0.250540,0.729731,1.888271,10.960597,10.808820,3
0.281509,0.202891,0.097101,6.934782,7.237442,0.280520,0.726580,2.177962,11.580964,11.382896,3
0.212298,0.226419,0.105703,7.140109,6.999927,0.365162,0.721671,1.773400,12.237127,12.107732,3
0.833679,0.432610,0.266067,5.985848,7.254903,1.016084,0.717288,2.889740,12.654913,12.304852,3
0.565920,0.278576,0.200338,6.899291,7.643777,0.194006,0.714758,3.550786,13.211313,12.756909,3
0.820564,0.384952,0.217701,6.071494,7.650252,0.259451,0.710894,3.278116,12.863819,12.469315,3
0.213482,0.185108,0.218110,6.330487,7.287339,0.809567,0.707534,3.283229,13.205316,12.825403,3
0.504553,0.322603,0.160948,7.220774,7.384081,0.401871,0.705861,2.450990,13.556035,13.349397,3
0.590138,0.280416,0.153785,6.900075,7.872148,0.822396,0.703192,2.874906,13.937537,13.657466,3
0.122683,0.203963,0.130818,6.115184,8.245226,0.274206,0.699117,3.380661,14.485604,14.106722,3
0.675691,0.389539,0.238177,6.842371,8.464236,0.464101,0.697568,3.139434,15.371180,15.086858,3
0.308694,0.194681,0.266456,5.904040,8.423295,0.995139,0.696334,3.491776,15.497600,15.137306,3
0.334508,0.169603,0.135075,7.172458,8.092965,1.067105,0.697301,1.814116,15.601158,15.512480,3
0.880656,0.393076,0.258893,5.874717,7.952722,0.454695,0.697436,3.405327,14.799316,14.448311,3
0.357232,0.169658,0.216453,7.751493,18.729214,0.848035,0.693762,2.773612,15.494263,15.281491,3
0.001962,0.185604,0.257913,100.000000,17.109905,0.541428,2.517216,100.000000,100.000000,100.000000,1
0.162953,0.160047,0.171297,94.153462,6.937478,0.287623,1.015107,97.244353,98.354762,98.828843,1
0.325527,0.192709,0.166130,87.184429,6.920663,0.292856,0.689616,92.842152,94.695000,95.515942,1
0.095174,0.186225,0.197802,110.428925,6.875885,0.119611,0.664528,87.198554,92.655718,95.182259,1
0.431854,0.273985,0.171949,112.738005,7.207837,0.224388,0.662366,76.640121,88.534499,93.760915,1
0.378256,0.244828,0.192099,112.460056,6.821352,0.170864,0.667206,72.361496,86.278030,92.279494,1
0.165622,0.157288,0.106559,112.045522,7.389189,0.131209,0.670292,75.636697,89.338905,95.190288,1
0.174484,0.165957,0.098848,114.304460,6.890660,0.245348,0.668735,78.390488,90.023694,95.053904,1
0.192696,0.175345,0.106082,114.889922,7.254959,0.173410,0.665290,78.676123,88.625695,92.977304,1
0.183563,0.169171,0.108322,112.967030,6.745070,0.246326,0.656741,77.632124,88.668102,93.461309,1
0.172896,0.157608,0.112318,112.178455,7.361365,0.182914,0.648288,76.964399,90.250619,95.938112,1
0.164894,0.151094,0.098144,113.356940,6.648558,0.172544,0.637786,76.444387,90.962944,97.129716,1
0.168065,0.153913,0.108125,112.724525,6.882474,0.273355,0.632755,74.462309,92.114578,99.448414,1
0.177416,0.158466,0.094740,112.945159,6.739079,0.129325,0.629658,74.643167,93.527655,101.338985,1
0.185749,0.169418,0.101910,114.381854,6.691507,0.209995,0.630463,77.671171,97.229948,105.311668,1
0.179597,0.168944,0.097727,109.330815,6.534672,0.597240,0.632288,74.070877,102.984094,114.299898,1
0.160069,0.147473,0.111250,114.081552,6.880960,0.256962,0.636248,78.672334,106.289903,117.295633,1
0.148150,0.139619,0.123564,114.082910,6.948855,0.456992,0.639803,76.312613,107.281232,119.357804,1
0.128467,0.127152,0.098810,116.339952,6.911506,0.278034,0.644747,69.353312,107.181644,121.277201,1
0.133056,0.128539,0.100122,115.984559,6.838952,0.176735,0.647833,76.688582,108.783329,121.241627,1
0.121215,0.122840,0.090623,113.537593,6.965345,0.143326,0.650642,73.015972,106.075393,118.754880,1
0.123800,0.125040,0.096536,118.846935,6.467501,0.174535,0.652025,70.773983,106.479178,119.950854,1
0.129337,0.129255,0.093728,109.085729,6.537434,0.169956,0.652371,78.654057,108.817525,120.555252,1
0.114000,0.114464,0.095040,96.750929,6.466185,0.240513,0.651355,94.511587,115.034418,123.565450,1
0.113845,0.116381,0.099791,112.333199,6.410161,0.156174,0.649941,78.951738,112.793032,125.825206,1
0.400200,0.202379,0.106742,116.467936,6.834483,0.225229,0.647080,69.717910,112.626482,128.286594,1
0.367543,0.243206,0.084415,121.085725,6.709851,0.199965,0.646327,69.385833,116.460999,133.402293,1
0.099245,0.109325,0.087216,119.137693,7.340026,0.171888,0.656097,63.664523,114.569412,132.471890,1
0.099449,0.108745,0.169034,115.311579,6.416261,0.313251,0.743157,63.617704,112.726625,130.040381,1
0.315340,0.209293,0.231749,116.183017,7.230817,0.249618,1.285769,71.054438,114.660322,130.585842,1
0.190185,0.151265,0.085000,114.423482,12.827674,0.197179,0.896335,73.547725,119.721783,136.516286,1
0.097750,0.103994,0.209442,42.507621,46.739872,0.210290,0.679397,28.137531,48.322309,53.588844,2
0.092713,0.102493,0.093170,4.916738,7.600001,0.188671,0.672714,3.990532,9.851827,9.020223,2
0.329433,0.170267,0.087199,5.254072,7.959102,0.177544,0.651296,3.346043,9.710552,9.122238,2
0.385561,0.234706,0.085454,5.624716,8.456304,0.197357,0.652028,3.065698,9.399543,8.895562,2
0.351056,0.176631,0.129123,5.206838,8.630865,0.230225,0.666566,2.655938,9.077254,8.693180,2
0.410487,0.227235,0.238522,5.358034,8.027025,0.227231,0.677628,3.654650,9.834283,9.154798,2
0.425837,0.250699,0.095290,5.529983,8.172173,0.129983,0.676732,3.489229,9.978036,9.360547,2
0.188270,0.154910,0.196473,4.854357,8.553976,0.146263,0.854083,2.813767,9.787670,9.399230,2
0.102454,0.108103,0.184564,5.717372,7.500270,0.233904,2.847362,3.747260,9.992953,9.284226,2
0.101992,0.104349,0.252312,5.213531,11.231849,0.206666,0.894094,3.432368,9.892845,9.305215,2
0.092112,0.100060,0.092322,4.629799,14.609246,0.217844,0.750175,3.959184,10.104950,9.295013,3
0.092034,0.102024,0.087883,4.080264,7.223313,0.197250,0.723668,4.720255,10.095288,8.929209,3
0.093719,0.102714,0.095837,5.065541,7.122983,0.228614,0.711301,3.854917,9.937636,9.152927,3
0.098560,0.105853,0.085865,5.283352,7.083706,0.183674,0.693581,3.139533,9.963798,9.466422,3
0.095489,0.108689,0.081137,5.068576,7.251986,0.124942,0.676661,3.486908,10.667259,10.092818,3
0.089195,0.105232,0.083515,4.164015,7.529929,0.180060,0.667214,4.513422,11.799999,10.890921,3
0.091172,0.104860,0.093057,3.266262,6.979166,0.209604,0.663189,5.528281,12.478380,11.200182,3
0.094545,0.108079,0.094865,3.296305,6.944320,0.207371,0.667116,5.515342,12.823849,11.590168,3
0.091538,0.106383,0.104771,4.326383,7.107782,0.243054,0.673982,4.476005,12.529048,11.697480,3
0.093184,0.111070,0.097702,5.228773,7.074955,0.253308,0.679806,2.997121,11.723923,11.335037,3
0.087715,0.104751,0.096187,5.056621,6.648198,0.206155,0.683614,3.436350,11.571551,11.050449,3
0.091427,0.104943,0.093967,4.598324,6.579724,0.180971,0.683501,4.528402,12.208267,11.346723,3
0.097180,0.106703,0.097660,4.226228,6.111177,0.192887,0.680132,4.339986,12.186808,11.401312,3
0.098550,0.108915,0.094371,4.985136,6.966320,0.227334,0.676262,3.888660,11.927351,11.289396,3
0.094905,0.111062,0.097014,5.333020,7.456146,0.267243,0.686098,3.019152,12.331157,11.967254,3
0.093317,0.116049,0.108236,4.037824,7.425731,0.360344,0.998349,5.155388,13.475654,12.466423,3
0.022199,0.173996,0.189906,100.000000,7.658120,0.195986,2.215777,100.000000,100.000000,100.000000,1
0.745997,0.382509,0.152846,102.047166,6.818750,0.285532,1.065847,99.620940,100.537237,100.662299,1
0.409119,0.220158,0.079353,98.184573,6.313115,0.152394,0.793146,116.465625,112.699215,111.490633,1
0.103673,0.102827,0.057298,102.977388,7.048614,0.135534,0.767255,99.643880,111.110300,113.587662,1
0.128841,0.126328,0.087391,101.181515,6.747013,0.194246,0.767039,111.152862,123.674689,126.408385,1
0.144969,0.136965,0.086626,90.979157,6.536932,0.145148,0.764770,123.266733,139.002537,142.453303,1
0.137573,0.137914,0.092801,102.475121,6.205338,0.177564,0.771340,108.958008,129.470007,133.851383,1
0.118165,0.120718,0.114594,110.971407,6.499616,0.198033,0.760500,83.832491,96.111139,98.667701,1
0.115659,0.121028,0.083785,106.673007,6.712423,0.144632,0.756357,81.768821,87.743036,89.034564,1
0.108946,0.114753,0.095653,108.087916,6.801481,0.200042,0.735608,81.425086,84.035585,84.535981,1
0.283157,0.166967,0.089032,104.769988,6.950422,0.214686,0.722183,83.189373,76.319211,74.362317,1
0.482540,0.244510,0.088635,104.506394,6.900564,0.173638,0.711813,100.954874,77.544696,70.399444,1
0.251524,0.169025,0.148971,90.685408,6.180993,0.166568,0.702712,117.174246,91.878312,84.307074,1
0.207134,0.143717,0.145020,106.462279,6.450552,0.211242,0.702598,109.181139,112.414200,113.140579,1
0.125265,0.135723,0.163675,96.292263,6.430294,0.225164,0.704386,114.339044,129.000210,132.266191,1
0.093007,0.117492,0.125371,96.339752,6.321631,0.218165,0.707418,107.287068,128.657610,133.159265,1
0.103554,0.117491,0.107921,103.959930,6.206309,0.202005,0.702525,96.754927,132.383632,139.620054,1
0.147332,0.117277,0.106421,104.443406,6.476445,0.186181,0.702474,110.474361,145.580671,152.807569,1
0.277503,0.148085,0.108257,98.047788,6.464188,0.196927,0.700294,109.650441,155.675215,164.925681,1
0.171342,0.133621,0.108212,94.236950,6.703202,0.193955,0.698013,116.794534,165.616786,175.469761,1
0.296800,0.148221,0.088721,100.807987,6.333051,0.209853,0.698473,116.036111,162.556386,172.039381,1
0.369009,0.222033,0.113036,95.866862,6.403231,0.171866,0.694957,112.783857,157.550295,166.645531,1
0.106872,0.115133,0.134411,99.077218,6.261609,0.228921,0.693942,123.177076,159.995450,167.744175,1
0.108660,0.118926,0.102162,89.735768,6.372529,0.246335,0.689491,107.890698,165.063153,176.425103,1
0.095903,0.109008,0.140424,99.570364,6.798453,0.202527,0.692785,94.346919,155.392837,166.939889,1
0.093967,0.105592,0.207519,101.264591,7.011471,0.245877,0.788175,116.295939,153.229644,160.807838,1
0.119971,0.121326,0.087967,106.254055,6.469918,0.138141,1.254173,80.250332,152.931040,165.934324,1
0.404796,0.200589,0.108921,108.712288,6.889463,0.162213,0.799819,91.571932,155.469195,167.391107,1
0.317353,0.190208,0.090784,106.718207,7.006183,0.171326,0.683686,96.995586,150.089226,160.388689,1
0.332156,0.165221,0.108909,60.842643,22.244109,0.292901,0.681245,54.170732,86.398943,92.176211,1
0.459887,0.214020,0.179543,3.322482,6.985174,0.247129,0.709141,1.232304,6.455047,6.350954,2
0.091616,0.101383,0.179292,3.383666,6.710190,0.096860,0.731666,1.640378,6.878160,6.685365,2
0.168982,0.117513,0.090229,3.668689,6.875635,0.176766,0.979011,1.982625,7.384617,7.125427,2
0.404705,0.173555,0.159139,3.185089,6.758999,0.182546,1.061431,1.638632,7.720121,7.556247,2
0.438370,0.184849,0.155780,3.501029,6.775171,0.134730,0.731906,1.774284,7.732533,7.534657,2
0.380889,0.155195,0.103354,3.194611,23.633434,0.305591,0.727978,1.744982,6.553823,6.323335,2
0.642357,0.268624,0.163818,3.945622,36.844654,0.264994,1.533373,1.777982,5.406879,5.115263,3
0.000641,0.106972,0.116006,100.000000,27.618942,0.179831,1.542405,100.000000,100.000000,100.000000,1
0.113607,0.156536,0.140092,94.391322,7.090410,0.126465,0.777045,104.551359,104.973785,105.231060,1
0.326114,0.249504,0.187142,99.948419,6.272998,0.179942,0.745463,113.048628,107.722898,104.945184,1
0.292602,0.202878,0.336506,90.349291,6.212693,1.301431,0.741874,117.478352,105.234713,98.330545,1
0.156424,0.150926,0.099618,95.179991,6.628486,0.262144,0.742655,111.481011,107.455736,104.448759,1
0.586067,0.296877,0.114570,100.690265,6.097403,0.285992,0.736673,96.897159,125.413360,137.535823,1
0.417523,0.253694,0.230932,101.302031,6.336097,0.595836,0.727700,95.161550,130.863816,145.958116,1
0.167642,0.160828,0.264963,96.787920,6.793059,0.468741,0.711609,93.581743,126.661597,140.668318,1
0.174761,0.165283,0.135400,97.168340,6.076505,0.306818,0.705728,92.200685,131.148658,147.134247,1
0.171507,0.163995,0.142068,98.319366,6.431145,0.448794,0.713298,88.558620,129.847228,146.541989,1
0.308403,0.205616,0.121116,101.561369,6.807329,0.293955,0.722637,83.851218,153.287505,178.681780,1
0.610219,0.321760,0.166503,99.522372,6.688894,0.520659,0.730700,83.009872,148.510094,172.673378,1
0.259372,0.185756,0.133234,100.669539,6.940403,0.350838,0.733939,80.744096,161.870154,190.714361,1
0.156328,0.145863,0.219573,100.338286,6.759421,0.726019,0.731855,85.227469,168.386743,198.037111,1
0.166463,0.153365,0.257610,97.387193,6.535324,0.347198,0.724669,92.246075,143.886575,163.434990,1
0.159613,0.151491,0.132188,98.250433,7.013987,0.432315,0.740501,101.020262,110.379296,114.466177,1
0.166325,0.155928,0.130477,94.674109,6.267740,0.298072,0.790230,103.758439,115.247696,120.354461,1
0.144453,0.137548,0.102505,98.008083,24.110977,0.229176,0.715214,98.634218,128.520029,141.297870,1
0.162719,0.153152,0.112122,23.278333,8.314914,0.204872,0.714432,20.444387,29.710929,32.340115,2
0.214189,0.143645,0.095930,3.938417,6.351829,0.214908,1.143921,1.693917,5.368497,5.100834,2
0.111240,0.123092,0.122679,3.891947,6.535146,0.334331,2.340982,1.722450,5.270364,4.988188,2
0.411342,0.162202,0.102289,3.924040,12.753990,0.274297,1.128997,1.794586,4.857669,4.519460,2
0.170358,0.151874,0.125279,3.748815,29.132555,0.178033,0.902099,1.755242,6.019973,5.755581,3
0.169646,0.160593,0.104912,4.058966,7.407864,0.250756,0.884562,1.584828,7.405824,7.239044,3
0.178860,0.167745,0.100750,3.847522,6.760604,0.209718,0.872218,1.792468,6.937998,6.708883,3
0.159973,0.150177,0.101948,4.000523,6.744435,0.177200,0.862469,1.498431,7.048266,6.895886,3
0.140508,0.132881,0.131244,3.925527,7.342143,0.265706,0.844776,1.468788,7.086555,6.943201,3
0.133864,0.134287,0.114546,3.930925,6.590734,0.180966,0.832028,1.518650,7.643125,7.502116,3
0.127403,0.126282,0.104685,4.092014,6.616153,0.187750,0.828923,1.406270,7.494711,7.371963,3
0.131483,0.125051,0.092278,4.036610,7.009258,0.233478,0.838411,1.693871,8.468272,8.307605,3
0.007656,0.121787,0.111720,4.152985,18.089698,0.208350,1.821960,1.472835,9.280716,9.176072,3
0.997845,0.480960,0.137953,100.000000,28.712404,0.182199,1.575496,100.000000,100.000000,100.000000,1
0.168553,0.202870,0.227438,99.453564,7.523590,0.444988,0.909982,98.245296,99.301012,100.128788,1
0.484017,0.253923,0.210506,99.547962,7.227500,0.462509,0.808252,103.981678,102.459544,101.392318,1
0.230205,0.230929,0.172988,98.572946,7.453271,0.188062,0.793821,98.280560,99.658562,100.635963,1
0.315303,0.186479,0.179302,104.248353,7.516865,1.151332,0.785542,94.537658,95.009615,95.302922,1
0.277574,0.163016,0.119990,108.399912,6.883479,0.512139,0.783107,84.486101,87.954180,90.287116,1
0.246764,0.163858,0.157402,112.670225,7.291192,0.304530,0.782612,83.419362,85.223639,86.479478,1
0.236927,0.159650,0.181474,111.483173,7.413517,0.360406,0.781234,79.963628,84.453909,87.488125,1
0.222796,0.161449,0.206508,114.200271,6.752179,0.529341,0.781540,78.356989,86.444439,91.735253,1
0.224473,0.153308,0.196023,113.308137,7.507203,0.464157,0.779913,75.509167,87.989495,95.837114,1
0.213406,0.119439,0.140518,115.378166,7.040949,0.355377,0.778994,75.979061,88.786376,96.824888,1
0.180809,0.127711,0.132426,114.816395,7.322323,0.196031,0.781131,70.983965,103.642150,121.187734,1
0.263580,0.231325,0.108499,115.484219,6.925123,0.403163,0.784586,80.161062,132.737490,159.785683,1
0.227923,0.219862,0.172813,110.768365,7.239696,0.563151,0.793621,82.321953,158.942819,195.835575,1
0.237137,0.225405,0.151456,111.767533,7.162483,0.359271,0.809521,83.230538,151.884830,185.746314,1
0.234229,0.220853,0.139902,110.797718,7.323510,0.182162,0.832568,74.702126,148.702794,183.910736,1
0.243822,0.228570,0.153805,114.893717,7.185050,0.369977,0.870337,81.441077,155.042983,190.669336,1
0.276125,0.241735,0.144474,109.336002,7.601011,0.328470,0.916781,90.726477,156.442309,189.652992,1
0.240936,0.172134,0.144946,97.908199,7.286972,0.331411,0.994429,100.033016,160.172309,191.680741,1
0.270031,0.191489,0.134070,107.110326,10.025079,0.266568,3.132804,93.132410,163.342646,198.334637,1
0.757638,0.367168,0.124761,70.798711,39.206801,0.330885,0.744366,48.390208,104.562046,128.371704,2
0.446909,0.263056,0.215893,7.337267,8.214056,0.101214,0.734155,4.516965,15.492963,14.851225,2
0.474086,0.273530,0.531609,7.500948,7.305809,0.774575,0.752084,4.758089,15.646605,14.942205,2
0.587046,0.318553,0.127874,7.475081,7.697424,0.236320,0.747766,5.033648,15.364477,14.548150,2
0.232539,0.191415,0.238942,7.654755,7.430540,0.516481,0.736807,4.591606,14.442030,13.729829,2
0.870897,0.390872,0.426533,7.570856,7.369874,0.644047,0.730917,4.118977,14.123019,13.547790,2
0.660190,0.322108,0.164114,7.703084,8.270779,0.389228,0.948339,4.344888,14.285866,13.632794,2
0.405570,0.245744,0.325994,7.731095,7.869231,1.531305,1.405259,5.139561,14.492338,13.590535,2
0.861018,0.377897,0.344172,7.315469,47.349207,1.679882,0.873554,4.193177,13.624880,13.001841,2
0.749534,0.356275,0.220349,7.786093,27.468028,0.375887,0.780111,4.004843,14.189964,13.635589,3
0.730120,0.333449,0.249188,7.876182,7.204070,0.375032,0.776523,3.610838,13.182897,12.714288,3
0.663491,0.312057,0.253171,7.975904,7.472113,0.212241,0.774855,4.327247,13.601086,12.934439,3
0.177673,0.167746,0.199744,7.844095,7.058538,0.171934,0.778493,4.473285,13.004396,12.251195,3
0.177458,0.166241,0.209276,7.328114,6.893000,0.275332,0.786544,4.552737,12.344376,11.507374,3
0.461951,0.235618,0.110391,7.473407,7.514619,0.168964,0.787930,4.673492,12.567086,11.691062,3
0.608931,0.289242,0.131173,7.573182,7.903129,0.335766,0.795207,4.481477,12.775591,11.981756,3
0.219794,0.178182,0.140761,7.636330,6.895651,0.396625,0.790294,4.361850,13.195564,12.470210,3
0.728401,0.322420,0.211283,7.393934,6.737540,0.358071,0.795494,5.003774,13.613832,12.673420,3
0.362755,0.198573,0.219263,6.774748,6.726768,0.486472,0.781807,5.822449,13.885594,12.638228,3
0.236627,0.163529,0.117412,7.199952,6.813743,0.205245,0.792099,5.223000,13.457761,12.419626,3
0.452519,0.239195,0.314118,7.388525,8.065110,0.431673,0.809956,4.399619,12.454300,11.683219,3
0.226767,0.155746,0.170684,7.712588,7.080231,0.342364,0.817356,4.762509,12.398063,11.470461,3
0.527319,0.216055,0.098187,7.209042,7.847891,0.211094,0.859369,5.010037,11.823552,10.723680,3
0.326077,0.137801,0.140943,7.381660,15.162318,0.340892,1.720387,4.759955,10.861367,9.780527,3
0.004440,0.179947,0.217834,100.000000,10.643779,0.316518,2.102087,100.000000,100.000000,100.000000,1
1.375575,0.677541,0.267056,96.433662,5.690541,0.613927,1.109209,95.440344,97.936273,99.605202,1
0.204024,0.118074,0.388374,101.561505,5.708109,0.748662,0.782897,79.701946,90.495296,97.263783,1
0.063318,0.087451,0.116387,100.865694,5.721856,0.518669,0.765714,77.835759,88.190290,94.708281,1
0.127832,0.121133,0.183281,101.656746,5.755909,0.489982,0.768229,77.999148,91.982344,100.550806,1
0.129779,0.130255,0.115651,102.372925,5.810672,0.404343,0.766750,77.215154,98.236323,110.600129,1
0.130684,0.131239,0.514675,104.105210,5.885463,0.719580,0.765935,76.458470,102.418905,117.270763,1
0.128433,0.128998,0.267934,104.313972,5.957100,0.782492,0.762782,74.997417,102.238465,117.666199,1
0.143728,0.142134,0.118056,102.277373,6.110585,1.045608,0.763856,72.914064,101.335021,117.270166,1
0.136729,0.138994,0.576462,101.090545,6.562342,0.874266,0.755443,73.547911,102.376078,118.533211,1
0.136727,0.137607,0.119235,102.888234,6.948664,0.521020,0.745136,77.820100,111.127452,129.529145,1
0.323186,0.177826,0.160619,104.136366,6.526538,0.512564,0.734366,79.359920,125.927844,150.232266,1
0.747931,0.334865,0.126929,100.535964,6.657114,1.100249,0.724582,72.069490,137.043630,168.391420,1
0.418068,0.251590,0.306523,101.809634,6.854869,0.811949,0.720412,85.404336,150.661867,183.180106,1
0.176810,0.166350,0.349898,104.500548,7.025702,1.028508,0.714477,76.243896,167.295605,208.660718,1
0.172752,0.165410,0.166283,106.149867,7.011535,0.589477,0.721082,75.558494,181.435499,228.369814,1
0.151233,0.146476,0.236385,105.159111,6.542294,0.729296,0.721612,67.720716,200.871772,256.154221,1
0.144647,0.148068,0.549192,101.963310,7.144242,0.757642,0.738674,66.295531,199.771405,254.968499,1
0.150101,0.149285,0.712217,106.477889,6.795117,0.982320,0.742135,78.249801,197.426414,249.399358,1
0.287059,0.167631,0.633237,104.848068,6.173978,1.157453,0.749256,69.284968,189.873099,241.142560,1
0.219211,0.201482,0.196942,100.464046,5.988538,0.875766,0.755268,79.953658,191.077381,240.361000,1
0.635772,0.351491,0.960903,104.516645,5.884423,1.200027,0.756205,85.352116,188.320937,235.315709,1
0.316789,0.212898,0.128733,101.232815,5.825198,0.281695,0.762172,67.312787,185.603273,236.085612,1
0.171528,0.169573,0.218529,105.508925,5.765941,0.287427,0.778993,76.027400,197.329074,249.749132,1
0.172486,0.168201,1.517374,105.125484,5.707397,5.235317,0.805799,67.998095,211.296121,270.102664,1
0.146631,0.152389,1.039336,104.475707,5.671569,1.156643,0.992470,69.406484,220.728639,282.367904,1
0.141687,0.153228,0.125937,103.949889,5.639004,0.139012,1.952752,64.926524,220.259173,282.480726,1
0.144575,0.149472,0.141644,103.618550,5.609236,0.294665,2.777406,80.508595,217.518001,275.990687,1
0.158552,0.159447,0.551343,102.595206,6.534188,1.097685,1.555627,82.513009,212.181584,268.404511,1
0.157588,0.161949,0.942077,45.898895,38.283792,1.199000,0.725002,35.546633,96.463341,119.926158,2
0.160311,0.165821,0.574384,5.841032,7.021852,0.927039,0.713921,2.952047,13.434892,13.120813,2
0.164239,0.167126,0.783368,5.996994,6.284729,0.978252,0.710435,2.644386,13.682848,13.447098,2
0.143706,0.152315,0.883632,5.903976,6.170139,1.213741,0.703498,2.895110,13.523697,13.231302,2
0.144599,0.149338,0.273189,5.750272,7.199082,0.729157,0.695090,2.863336,13.801354,13.523323,2
