OFS_FIB_MDF,OFS_FIB_MNF,EMG_EMG_MDF,IMU2_AccX_Mean,OFS_FIB_IMNF,IMU2_AccX_RMS,IMU2_AccX_StdDev,EMG_EMG_IMNF,IMU2_AccZ_RMS,IMU2_GyroY_RMS,Fatigue_level
0.199685,0.185923,0.157075,11.05381,0.85521,14.206339,8.941437,6.93825,9.556157,197.619861,1
0.188591,0.172441,0.152599,11.242412,0.850901,14.73571,9.541616,6.933769,10.238718,231.97234,1
0.189928,0.164707,0.163424,11.152753,0.83304,14.854084,9.831133,7.05276,10.041172,254.780604,1
0.197874,0.175316,0.147114,11.483194,0.831691,15.018604,9.697679,7.700468,9.651242,269.330804,1
0.189738,0.170015,0.164902,11.176337,0.828433,14.350397,9.019347,7.633606,9.616455,269.032453,1
0.20456,0.18559,0.155457,11.101904,0.824894,14.396171,9.184829,7.631272,9.793938,286.425114,1
0.204149,0.189292,0.15409,11.182988,0.823918,14.36083,9.027325,7.58032,10.289604,278.913166,1
0.199795,0.188705,0.177722,11.005016,0.823937,13.876855,8.470811,7.536581,10.019413,283.514755,1
0.200267,0.182364,0.17724,11.441354,0.832628,14.075582,8.21429,7.341269,10.68524,285.10393,1
0.183961,0.164077,0.160438,10.905049,0.857368,13.93721,8.694985,7.632815,11.772808,321.205443,1
0.185551,0.160155,0.156345,10.8775,1.187983,14.284388,9.277834,7.541592,11.867963,336.838759,1
0.182243,0.148671,0.153716,11.085559,1.959513,14.399675,9.208755,7.154971,11.398401,331.283363,1
0.191046,0.162827,0.183953,11.404608,0.99924,14.749539,9.36994,7.940644,11.439669,338.948643,1
0.194203,0.16963,0.186817,11.394662,0.736111,15.085901,9.905724,8.23738,12.134796,358.138787,1
0.202244,0.179907,0.177265,11.620698,0.732027,15.699455,10.576989,11.5961,13.074172,391.646706,2
0.187792,0.162396,0.164184,11.624744,0.726918,16.074646,11.123725,7.140902,13.338951,412.695588,2
0.186106,0.167502,0.15889,11.153129,0.725413,15.871753,11.314316,7.007627,13.193458,412.627971,2
0.627275,1.240356,0.176225,101.635683,1.54026,101.649177,292.683011,8.230697,93.892339,173.306263,0
0.260098,0.262932,0.338497,103.194102,1.531891,103.207252,292.472033,8.39637,88.179798,227.732187,0
0.257628,0.256621,0.471183,100.945371,1.551026,100.963677,333.65384,7.717139,96.762159,306.378854,0
0.2643,0.262321,0.175523,101.07295,1.659724,101.086503,292.015997,8.423451,96.927131,255.231127,0
0.445631,0.756785,0.18144,103.540252,2.85434,103.544897,191.666889,51.909053,88.577586,191.387644,0
0.5815,1.243364,0.371032,92.214214,3.617691,92.222838,221.741736,20.120224,77.361254,128.054045,1
0.662393,1.342481,0.382039,16.817846,3.23976,16.819707,0.244381,8.884987,9.79746,4.374294,1
0.534318,1.113954,0.473171,16.767946,3.089357,16.768799,0.159641,8.996718,9.809246,4.226312,1
0.617356,1.163272,0.376943,16.898128,2.99342,16.900064,0.257308,8.614317,9.586645,5.353804,1
0.374952,0.561849,0.425801,16.956279,2.873347,16.958104,0.250103,8.34449,9.518866,4.613354,1
0.611754,1.284917,0.206836,16.96934,2.7545,16.970563,0.19932,8.688649,9.494118,3.583473,1
0.592178,1.237102,0.34198,16.956322,2.695365,16.9572,0.17199,9.027871,9.536397,3.864654,1
0.627456,1.264232,0.420669,16.999855,2.792889,17.001288,0.220825,9.856925,9.437835,4.373517,1
0.614998,1.328198,0.330278,17.015405,2.809275,17.016644,0.205037,9.956018,9.430018,3.22084,1
0.730286,1.492123,0.39515,16.820747,2.845626,16.821531,0.162752,9.658776,9.835838,3.747684,1
0.580182,1.238225,0.398129,16.780765,3.047044,16.781609,0.16915,9.564877,9.904005,3.68625,1
0.635612,1.304828,0.466945,16.730751,3.33554,16.732318,0.229325,9.412904,9.991158,3.045948,1
0.620585,1.262273,0.354167,16.857446,3.765077,16.859648,0.27362,9.197444,9.756873,4.967401,1
0.612616,1.295489,0.516436,16.882107,4.529634,16.88276,0.149439,9.001036,9.73311,2.238498,1
0.627814,1.24229,0.416757,16.822865,5.275572,16.823491,0.14166,9.199383,9.795507,2.95692,1
0.608314,1.346317,0.425995,16.797421,7.475437,16.799872,0.286674,9.32515,9.815948,7.795841,1
0.62925,1.217357,0.344635,16.655568,3.499133,16.659067,0.336577,18.902551,10.122782,7.255298,1
0.399877,0.594031,0.346454,16.772165,2.051868,16.773715,0.226399,53.357529,9.92437,4.008128,2
0.576854,1.221037,0.3875,16.676298,2.032673,16.679249,0.313061,9.160769,10.052381,4.595567,2
0.614957,1.333341,0.241481,16.692605,2.059446,16.695908,0.330526,9.545555,10.055214,5.486626,2
0.202018,0.212738,0.273101,106.014685,0.722314,100.130558,94.817663,6.555368,146.677431,236.283371,0
0.169684,0.180047,0.314627,104.419117,0.713187,100.348064,96.625543,6.273404,146.826434,318.043762,0
0.164978,0.173939,0.151364,103.99758,0.711633,102.604451,101.302585,6.71474,166.304864,364.891849,0
0.174096,0.18391,0.162189,102.220887,0.822736,102.603918,102.864007,6.602801,178.194869,359.690633,0
0.151761,0.149235,0.139712,104.573215,0.736432,101.577172,98.818281,7.26115,181.032168,355.160878,0
0.144212,0.141361,0.136293,103.879395,0.663466,99.467806,95.45611,7.27945,216.686925,445.68224,0
0.13178,0.127014,0.141687,16.556807,0.665028,20.053551,15.991458,11.605224,25.468957,99.522528,1
0.122707,0.107981,0.136531,9.50405,0.663532,14.650026,11.165175,6.893754,9.370183,93.341749,1
0.167195,0.103946,0.157578,44.20485,0.955538,44.845703,7.568237,7.594537,42.715392,60.141222,1
0.16199,0.080294,0.184938,43.92633,0.907566,44.568642,7.554847,6.635962,43.02136,58.455875,1
0.123997,0.015961,0.153334,43.84696,0.875669,44.512113,7.682212,6.800465,43.031222,60.310796,1
0.15095,0.028484,0.247113,41.468334,0.850086,42.165551,7.643493,6.834102,45.305502,62.316368,1
0.210522,0.055311,0.112616,39.325857,0.832616,40.047537,7.589714,6.899736,47.367003,63.337312,1
0.225,0.320058,0.131277,38.153952,0.82626,38.906344,7.626903,6.721882,48.355286,63.176708,1
0.357013,0.648117,0.194419,36.867086,0.82407,37.623098,7.515673,6.729742,49.469477,63.507737,1
0.265861,0.404128,0.203526,35.96176,0.820643,36.697196,7.326768,6.884036,50.295985,63.461959,1
0.191517,0.02371,0.210241,35.748946,0.816148,36.492653,7.351262,6.925766,50.501354,67.834881,1
0.567164,1.079829,0.121537,35.685892,0.809013,36.464126,7.514408,7.380745,50.43149,72.01376,1
0.473112,0.961042,0.242863,36.319031,0.797769,37.091061,7.542167,6.849204,49.956859,70.605577,1
0.277601,0.607554,0.19368,37.640514,0.787005,38.406268,7.651708,7.021717,48.965053,74.821888,1
0.557044,0.914926,0.199917,40.151033,0.772706,40.953384,8.090522,7.39055,46.343948,83.063781,1
0.39869,0.732931,0.240161,41.842725,0.76384,42.538893,7.677814,7.109039,45.035691,65.376678,1
0.181702,0.2186,0.138128,42.186153,0.760198,42.846683,7.520283,6.802489,45.011934,68.743212,1
0.162269,0.164238,0.121679,39.163448,0.763795,40.031453,8.285587,6.996266,47.59581,73.989124,1
0.17457,0.179768,0.113343,38.299588,0.768832,39.283532,8.748895,7.19147,48.372024,72.10335,1
0.17534,0.180619,0.130792,38.794192,0.774223,39.781149,8.819852,7.366164,47.701494,80.311931,1
0.170483,0.177152,0.127235,37.000059,0.778909,38.193094,9.483095,7.721423,49.126405,77.491615,1
0.168768,0.172376,0.115714,38.22251,0.784412,39.444658,9.757527,7.673981,48.25317,78.087373,1
0.185147,0.194742,0.839232,40.024686,0.785976,41.151439,9.578116,8.165494,46.810553,74.584667,1
0.168708,0.17382,0.139441,37.923583,0.789306,39.223245,10.025214,7.703417,48.40162,68.297012,1
0.167555,0.173738,0.116493,36.005203,0.794888,37.585722,10.79982,7.704526,49.632918,93.961914,1
0.178548,0.183859,0.163248,38.483512,0.804524,39.944477,10.718002,7.951048,47.939729,72.5005,1
0.169847,0.173475,0.122286,36.9831,0.83052,38.688385,11.312007,7.144177,48.723328,90.60853,1
0.206468,0.217977,0.141711,36.022679,1.052842,38.603611,13.881291,7.523111,49.393758,128.119074,1
0.186003,0.197433,0.136238,37.139873,2.093008,39.244209,12.695534,22.552584,48.776843,97.201842,1
0.184115,0.197595,0.12931,36.513388,1.95665,38.861158,13.313218,22.974646,49.249012,95.400094,2
0.211158,0.220831,0.12933,34.619369,1.964646,37.529585,14.454771,8.001865,50.654508,98.121038,2
0.189669,0.203003,0.138336,35.035749,1.941182,38.544322,16.036095,7.948255,50.253823,104.739564,2
0.188304,0.199526,0.10793,37.597919,1.834937,40.996464,16.267977,7.824104,48.204371,119.813488,2
0.183141,0.194857,0.116314,33.363519,1.860643,37.285825,16.6565,7.564683,51.545701,116.793918,2
0.189647,0.198807,0.126819,34.857071,1.94657,38.894955,17.249938,7.441006,50.618339,130.029734,2
0.176513,0.179753,0.122772,30.77583,1.956385,35.521092,17.722344,7.539169,53.091418,126.58048,2
0.168348,0.167066,0.136165,33.855929,1.880191,38.394394,17.914917,7.600584,50.746925,120.862907,2
0.177378,0.179799,0.123544,36.072445,1.778243,40.365269,18.01638,7.896195,49.539035,131.327793,2
0.184412,0.18732,0.142021,28.792078,1.743161,34.185613,18.402513,8.286566,54.464027,111.148082,2
0.189917,0.195657,0.129527,31.986793,1.816159,37.442099,19.386862,8.468163,52.60913,101.820012,2
0.201645,0.211454,0.119961,38.735802,1.916982,43.220989,19.151529,8.457752,48.107729,94.885706,2
0.196418,0.202977,0.137747,38.719647,1.950274,43.032183,18.795313,8.191255,48.043157,105.880872,2
0.198563,0.203788,0.146206,33.744372,1.883946,38.534631,18.601934,7.81562,51.605129,115.570654,2
0.19364,0.202886,0.12704,31.642085,1.798022,36.890795,18.996623,7.6221,52.542075,118.083108,2
0.18772,0.19871,0.121701,32.526917,1.802258,37.970596,19.624995,7.618507,52.259313,111.064819,2
0.199294,0.208949,0.119559,33.054266,1.841194,38.754291,20.265128,7.639587,52.130101,113.226879,2
0.213521,0.229881,0.129358,29.915268,1.825219,36.118514,20.25387,7.633157,53.601196,88.771901,2
0.21005,0.218527,0.111813,31.848916,1.809478,38.011609,20.776891,7.737919,51.99644,117.327161,2
0.212625,0.224268,0.137478,33.08689,1.882331,38.997269,20.674072,7.948578,51.534262,129.440894,2
0.196246,0.208086,0.144972,26.120329,2.024673,33.230465,20.516202,8.179111,55.389627,82.212137,2
0.20441,0.21309,0.126386,26.136689,2.105025,33.039324,20.246471,8.386937,55.673603,83.809929,2
0.200356,0.20459,0.133913,29.704282,2.050518,36.058635,20.470616,8.476755,53.984696,102.692926,2
0.20176,0.182518,0.124393,31.210194,1.885208,37.372965,20.595862,8.49117,52.889613,82.04196,2
0.218351,0.209394,0.14645,31.429215,1.723683,37.512882,20.515302,8.396602,53.251769,89.08645,2
0.23725,0.249072,0.164498,36.251901,1.713047,41.405238,20.041976,8.181296,50.238308,91.285692,2
0.228117,0.240057,0.147778,38.448634,1.886752,43.212975,19.755445,7.894988,48.631679,85.626075,2
0.214883,0.22974,0.142476,35.150931,2.087397,41.448978,21.944028,7.856515,49.954385,198.443151,2
0.200811,0.198777,0.195763,23.165434,2.155975,30.938567,20.532032,8.109809,56.928638,98.656733,2
0.198214,0.197044,0.121367,19.25307,2.002444,27.929439,20.263363,8.386022,58.249979,105.195513,2
0.223088,0.26644,0.138577,18.72795,1.779036,28.020098,20.847195,8.592009,57.93802,95.552859,2
0.469676,0.913065,0.12678,24.171097,1.742419,32.42517,21.599765,8.731384,55.033983,152.459162,2
0.630394,1.062019,0.129439,36.226204,1.827204,43.109629,22.737054,8.807587,47.13167,208.611103,2
0.246573,0.251671,0.196454,48.89738,1.833819,53.200216,20.761373,8.644043,36.386379,135.758163,2
0.232246,0.241266,0.299994,34.852717,1.798283,41.209475,21.726157,8.318476,49.012124,183.07107,2
0.217337,0.223376,0.096549,22.508574,1.8431,30.041688,19.955093,7.941669,57.215525,112.066495,2
0.226124,0.23311,0.125217,23.724991,1.940244,31.365644,20.547469,7.805786,57.065022,131.816486,2
0.225937,0.236762,0.122978,26.380845,1.950608,34.353014,22.029064,7.870349,55.60953,200.329896,2
0.249965,0.256008,0.115368,28.130802,1.867091,36.011803,22.519379,7.83587,55.263555,209.516372,2
0.227541,0.237301,0.18063,25.920269,1.827351,33.708554,21.581668,7.663783,57.155795,146.034882,2
0.230263,0.241131,0.158288,25.130507,1.897301,33.237429,21.791303,7.561095,57.151925,164.450073,2
0.248768,0.263143,0.175913,32.65552,1.986993,40.239233,23.33081,7.527828,52.168223,207.542953,2
0.224424,0.234933,0.152849,39.336815,2.013573,46.215732,24.299055,7.542127,49.260238,224.896676,2
0.241031,0.245844,0.165546,33.802778,1.963566,41.970879,24.735275,7.793612,53.385438,246.58422,2
0.229576,0.238196,0.159423,26.956072,1.886582,36.912251,25.211763,8.103627,56.768355,280.886911,2
0.241433,0.249568,0.162221,25.324286,1.837718,35.469587,24.880328,8.36766,57.472104,282.042208,2
0.314346,0.457315,0.130879,24.510475,1.806221,36.157046,26.589101,8.399683,57.909559,271.971711,2
0.468104,1.013985,0.171108,24.988088,1.804388,36.591136,26.768173,8.230478,57.746114,256.306738,2
0.490651,0.621175,0.199357,115.054064,1.516707,99.689706,87.540059,7.248044,105.471276,307.268193,0
0.440622,0.561429,0.179909,110.940295,1.501144,97.373902,86.76831,7.27166,102.922897,308.62884,0
0.456559,0.591543,0.194432,113.728232,1.5443,99.736516,88.814492,7.50449,104.954986,281.057881,0
0.511495,0.615924,0.179775,110.890704,1.572585,100.279745,92.195022,7.248572,102.312427,266.698473,0
0.386769,0.47641,0.196332,116.19913,1.562016,101.974393,90.826687,7.876327,101.981533,299.274927,0
0.648538,0.846867,0.212501,114.464678,1.593005,99.622514,87.96253,7.710172,103.290511,317.020472,0
0.385334,0.492962,0.234988,109.071948,1.611881,95.224634,84.412817,7.362368,105.930247,342.158321,0
0.267379,0.312303,0.241902,117.080687,1.539409,99.010182,84.34611,7.358066,111.845047,367.426449,0
0.682514,1.066035,0.194098,106.783787,1.540462,86.058071,68.195953,7.309711,138.444572,3248.889074,0
0.58967,0.878285,0.25297,106.953399,1.508009,83.783332,63.109175,7.571285,160.362678,4475.50411,0
0.627215,1.022575,0.200661,109.390868,1.542357,85.64694,64.431391,7.862251,159.645609,4458.956535,0
0.555063,0.96439,0.161005,115.189263,1.86358,88.878428,64.894924,8.342377,167.787635,4824.462886,0
0.571617,0.986185,0.222438,115.267274,2.854884,88.759027,64.483326,8.073086,163.937396,4788.183983,0
0.67384,1.169331,0.150344,113.532905,4.2323,87.453701,63.587343,7.769006,164.210721,4728.68877,0
0.452089,0.69398,0.180435,116.946107,2.80726,91.36579,68.434348,38.049946,155.691174,4725.865561,0
0.742762,1.210819,0.156172,87.260694,1.691359,68.656513,50.446635,11.229845,112.696124,3470.184901,1
0.434689,0.637494,0.193387,7.457673,1.535422,9.022771,5.088655,7.831445,12.37406,175.389659,1
0.642594,0.906374,0.158386,7.566868,1.590178,9.021246,4.924325,7.210271,12.467145,165.708962,1
0.516251,0.731605,0.209109,7.49068,1.675367,9.004194,5.007185,7.40367,11.813725,165.288458,1
0.650899,0.93537,0.18715,7.545773,1.773537,9.168124,5.220915,7.437274,11.523458,167.205896,1
0.601966,1.090571,0.214144,7.515733,1.828815,9.292251,5.475002,6.626923,11.29493,163.378963,1
0.436594,0.63055,0.167404,7.339189,1.881945,9.159132,5.493846,6.858187,11.19724,162.244524,1
0.446259,0.668712,0.186555,7.456849,1.948744,9.201476,5.403915,7.028497,10.908328,161.32395,1
0.820501,1.566777,0.220948,7.485203,2.01562,9.368624,5.648907,7.407646,10.995115,167.159014,1
0.55829,0.957523,0.152748,7.36141,2.131415,9.494296,6.008557,7.227258,11.256821,185.175576,1
0.938208,1.693311,0.250319,7.811859,2.262253,10.177612,6.541218,7.673827,10.836746,206.98513,1
0.47927,0.602839,0.223119,7.358427,1.524234,9.89936,6.635431,14.961924,10.85578,221.218309,1
0.60696,0.780095,0.158034,6.907515,1.343699,9.027387,5.826849,12.402554,10.886521,201.50419,2
0.537791,0.681425,0.219918,7.270504,1.158198,9.135243,5.542867,8.419717,10.890925,200.830916,2
0.528286,0.686803,0.176897,7.313522,1.129121,8.942205,5.158391,8.492021,11.391952,183.392292,2
0.521589,0.667511,0.222386,7.381192,1.131586,9.386604,5.812334,7.714843,10.05992,167.474587,2
0.463622,0.572677,0.157438,7.841857,1.144008,9.771589,5.846527,7.932267,11.398861,151.461987,2
0.627675,0.849112,0.208014,7.45283,1.186137,9.483825,5.878086,8.774908,11.619772,148.522693,2
0.411849,0.521768,0.186669,7.375783,1.238855,9.60415,6.167385,8.332832,12.226478,144.705882,2
0.723686,1.083706,0.217663,7.279828,1.211891,9.525686,6.158,7.44941,12.749966,151.474467,2
0.530052,0.722026,0.186004,7.528478,1.144263,9.638363,6.033697,7.800792,12.978175,173.722723,2
0.687392,0.93537,0.225913,7.569709,1.147673,9.569775,5.869293,8.073848,12.683133,151.026438,2
0.627634,0.788274,0.224768,7.376798,1.267663,9.383344,5.814686,7.709675,12.373454,152.370574,2
0.62918,0.793666,0.238661,7.456515,1.329122,9.451486,5.823287,7.964777,12.816703,152.76199,2
0.742325,1.243407,0.19036,7.309354,1.351466,9.229481,5.650683,7.61804,13.20218,147.476677,2
0.669005,1.136416,0.28134,7.470055,1.347922,9.321467,5.591294,7.161638,13.306875,143.26355,2
0.769646,1.241609,0.239707,7.432971,1.312239,9.192353,5.42354,7.525509,12.829328,147.245244,2
0.571775,0.835062,0.251781,7.434073,1.343136,9.205391,5.443851,7.980271,12.626482,151.634267,2
0.72934,1.234748,0.204766,7.366608,1.343098,9.269085,5.639288,8.033465,12.580706,155.147935,2
0.593305,1.016456,0.118223,94.171314,3.305086,91.325627,73.18456,24.435541,102.085528,402.055456,1
0.481082,0.747721,0.206394,44.493251,1.933405,43.632137,31.424536,7.434099,49.60545,188.309221,1
0.731248,1.408791,0.215406,10.911728,1.075296,11.41236,3.34919,7.774033,15.100088,38.194745,1
0.703605,1.315896,0.177605,10.96741,0.930549,11.448914,3.292376,7.560819,15.364181,44.96852,1
0.799068,1.487564,0.263448,11.093718,0.881697,11.482443,2.964861,8.210384,15.171304,45.635986,1
0.743938,1.401361,0.205717,10.977901,0.890027,11.439097,3.218463,7.546487,15.123372,43.72994,1
0.758295,1.410047,0.238228,11.12259,0.903343,11.585643,3.250806,7.518067,14.991208,42.980254,1
0.742566,1.437068,0.18472,11.148561,0.86962,11.628284,3.314238,8.175937,14.903208,36.046206,1
0.747172,1.435236,0.256433,11.030427,1.006045,11.586946,3.555996,7.835015,14.693963,32.299403,1
0.760503,1.485467,0.205695,11.021,1.875985,11.613847,3.672924,32.807776,15.092935,34.295972,1
0.714232,1.423434,0.20034,11.217453,2.896829,11.880061,3.922642,25.050897,14.724982,36.633964,2
0.550643,0.982374,0.131845,11.326871,1.067296,12.018815,4.028686,7.13543,15.116491,36.466141,2
0.661526,1.130763,0.278634,11.396459,1.010234,12.023969,3.842024,7.428757,15.90993,46.072632,2
0.73055,1.445851,0.160329,11.2565,0.979768,11.944117,3.999207,7.553387,15.89514,43.174178,2
0.827831,1.625651,0.249809,11.294077,0.95608,12.090793,4.327429,7.324956,15.523887,37.949632,2
0.745945,1.393517,0.19255,11.323595,0.942705,12.1791,4.493482,7.076596,15.184191,42.147154,2
0.835661,1.544344,0.334081,11.473216,0.966441,12.28008,4.389649,6.795927,14.909913,45.143536,2
0.828765,1.61187,0.260112,11.555741,0.968157,12.432718,4.597649,6.788239,15.028224,47.885545,2
0.826824,1.663524,0.251145,11.600298,0.919127,12.55729,4.821553,7.063774,15.07812,46.556229,2
0.854927,1.638473,0.199473,11.653771,0.891901,12.611399,4.833011,7.436725,14.905212,45.171577,2
0.807343,1.536101,0.270476,11.639174,0.906687,12.53279,4.659763,7.709119,14.715063,45.42562,2
0.836495,1.552614,0.182419,11.468904,0.89085,12.314253,4.496823,7.783534,14.617965,44.453755,2
0.800958,1.506966,0.279996,11.578328,0.878627,12.391209,4.425495,7.974374,14.845742,53.566575,2
0.890289,1.593229,0.20451,11.633241,0.916075,12.552583,4.722546,7.820335,15.05549,63.251441,2
0.739362,1.395255,0.248708,11.745354,0.933583,12.741123,4.951555,7.353569,14.848039,62.952286,2
0.828734,1.575893,0.192585,11.679607,0.941237,12.707503,5.022149,6.92533,15.101166,62.997103,2
0.760352,1.447806,0.185915,11.57581,0.954892,12.597172,4.982293,7.180321,14.856716,60.445693,2
0.80298,1.48847,0.22575,11.639531,0.912069,12.537103,4.668384,7.584475,15.043469,57.336984,2
0.763326,1.452817,0.231096,11.545468,0.890038,12.420278,4.590938,7.803233,14.40936,61.215698,2
0.823398,1.522852,0.219563,11.364904,0.921835,12.248461,4.581066,7.559292,14.657447,62.209085,2
0.757857,1.386608,0.248517,11.671495,0.947087,12.592476,4.739441,7.615449,14.613707,56.929741,2
0.712212,1.294179,0.248414,11.434893,0.950416,12.401255,4.813121,7.647413,14.496254,61.714773,2
0.800302,1.540314,0.202589,11.400808,0.932408,12.406412,4.906593,7.54195,14.878934,63.713667,2
0.904744,1.638888,0.201547,11.290237,0.912482,12.207163,4.654461,7.332157,14.96133,66.992174,2
0.823635,1.468296,0.259791,11.377425,0.899541,12.321133,4.740765,7.715488,15.561923,77.460192,2
0.690854,1.272959,0.241788,11.252843,0.892932,12.300944,4.98234,8.280862,15.705733,82.157631,2
0.74931,1.362508,0.233574,11.196184,0.876351,12.315231,5.145808,8.351053,15.978399,82.311841,2
0.731423,1.289574,0.189481,11.290944,0.850431,12.502643,5.384958,7.931762,16.13495,85.893839,2
0.788748,1.397603,0.256025,11.322735,0.853751,12.561574,5.45407,7.286524,15.941469,86.140115,2
0.775466,1.337665,0.220708,11.503984,0.848465,12.742441,5.495241,7.376152,15.733693,81.263996,2
0.714231,1.208101,0.284412,11.490658,0.846246,12.714448,5.457635,7.506896,15.766851,80.589978,2
0.713779,1.354267,0.243281,11.412863,0.876089,12.65657,5.486536,7.662026,15.710808,79.966996,2
0.687299,1.221811,0.23798,11.337771,0.905968,12.785402,5.91723,7.881354,15.687841,77.99277,2
0.703473,1.278801,0.266311,11.239473,0.91706,12.933941,6.417635,7.854712,15.546854,77.594162,2
0.667529,1.181501,0.184024,11.260217,0.901329,12.993669,6.50078,8.191534,15.591384,77.937703,2
0.219487,0.459741,0.143122,90.910211,0.722382,94.856478,95.158711,7.887268,111.618045,183.137778,0
0.197995,0.353084,0.223409,91.289892,0.705016,93.97613,94.154621,7.525525,113.257319,192.45977,0
0.194448,0.409442,0.111463,91.35183,0.718796,94.633832,94.898403,7.482147,115.549099,214.620005,0
0.235976,0.494658,0.211149,92.845928,0.708322,94.052385,94.12671,7.290626,117.890924,219.282432,0
0.155491,0.338037,0.138475,95.352489,0.683445,94.911713,94.910868,7.609324,122.555959,223.815908,0
0.199638,0.384461,0.186736,94.549636,0.689316,97.475855,97.648541,7.600639,119.741941,233.944576,0
0.179437,0.319501,0.104518,96.847199,0.686619,98.722042,98.88656,7.276953,119.381377,244.353388,0
0.191605,0.097192,0.16828,95.244361,0.690741,109.343803,110.259451,7.988123,145.553371,385.49574,0
0.148895,0.182229,0.165134,100.571411,0.693649,141.803511,144.460404,7.665545,194.037791,566.885637,0
0.141318,0.266499,0.222852,90.601065,0.695126,146.62876,149.840367,7.895718,195.241169,647.23319,0
0.141877,0.061577,0.176626,88.228215,0.706453,153.183598,156.744989,8.028694,207.667825,718.737896,0
0.204456,0.290975,0.154868,94.591075,0.709198,164.264459,168.10747,7.624085,227.745758,813.869683,0
0.219437,0.615748,0.121536,93.206505,0.694826,170.925453,175.156606,8.01666,234.065072,836.622123,0
0.257434,0.587499,0.160392,91.232909,0.718272,184.997205,189.861915,7.219346,244.194037,890.015034,0
0.20712,0.319297,0.152514,93.441199,1.33244,201.909943,207.488014,6.842939,255.261282,949.753993,0
0.460826,0.920734,0.147111,89.181022,2.23432,210.437999,216.428174,20.883655,258.88472,991.544993,0
0.380031,0.814697,0.151204,43.213616,1.210248,112.535214,115.569444,19.096531,132.957977,572.327035,1
0.38528,0.771121,0.232008,1.126839,2.487556,11.406515,11.37606,29.52043,7.307189,146.36144,1
0.517849,0.970594,0.14679,1.145207,1.765783,11.688232,11.655803,19.427313,7.355093,148.741233,2
0.415231,0.800255,0.204919,1.206378,0.993795,12.711116,12.677197,7.196608,7.358993,151.719702,2
0.528257,0.997662,0.157274,1.258712,0.883742,13.246994,13.218518,6.820675,7.869,154.895284,2
0.494623,0.958908,0.385231,1.260721,0.913409,13.462119,13.430326,6.670697,8.260123,156.463127,2
0.600416,1.075841,0.17735,1.274728,0.829957,13.638802,13.613157,6.666755,8.316961,159.570582,2
0.553602,1.005378,0.3178,1.085322,0.801629,13.397837,13.380969,7.295023,8.734213,161.506158,2
0.564553,1.048444,0.173911,0.846891,0.819079,12.950228,12.961623,7.133454,8.777821,161.890113,2
0.563518,0.958927,0.254343,1.363649,0.783026,13.641909,13.602036,6.627456,8.981748,165.088028,2
0.57791,1.005339,0.170483,1.127093,0.751359,13.765487,13.754778,6.114963,9.202114,171.638251,2
0.681076,1.215177,0.193906,1.246834,0.761271,13.237004,13.204473,6.300325,8.925035,163.58523,2
0.502017,0.922317,0.222246,1.33005,0.767486,13.602899,13.573212,6.414035,8.965237,161.624961,2
0.588161,1.017455,0.222666,1.169645,0.765217,13.196818,13.174908,6.261561,8.91188,167.417378,2
0.534258,0.950591,0.249029,0.840712,0.766912,12.625239,12.6321,6.032096,8.652794,169.80489,2
0.561539,0.98083,0.208599,1.123883,0.741079,12.862323,12.844311,6.126992,8.317864,166.002981,2
0.507348,0.900483,0.268579,1.070112,0.732356,12.970319,12.960377,6.095374,8.274243,164.625185,2
0.512921,0.88469,0.266528,1.151861,0.730586,13.28336,13.269344,6.234214,8.178658,164.898889,2
0.601127,0.998969,0.17551,1.103693,0.732492,13.482009,13.469448,6.373777,7.911953,160.643441,2
0.465652,0.817628,0.326629,1.106274,0.725704,13.340001,13.330537,6.290603,7.704228,158.247833,2
0.280893,0.432003,0.177336,111.176361,0.855952,107.02153,102.333047,6.960272,88.991139,513.256695,0
0.309478,0.35144,0.259604,110.533533,0.864999,105.456277,99.590135,7.18136,94.026149,517.948824,0
0.190784,0.288218,0.171353,112.85309,0.871691,106.597603,99.354691,7.468346,97.842304,499.366999,0
0.167426,0.252889,0.272088,110.078698,0.839129,104.109032,97.078403,7.102424,97.923551,514.292561,0
0.142168,0.156685,0.129877,109.767744,0.857945,102.825133,94.532953,7.627888,100.198547,525.656774,0
0.144893,0.163787,0.139262,111.54357,0.895099,102.012665,90.271145,7.145741,100.04765,724.422182,0
0.161689,0.148528,0.140061,116.328778,0.900502,103.243986,86.463485,7.098007,104.588448,760.239236,0
0.170901,0.150687,0.132118,112.902615,0.871502,101.572413,87.3164,7.604394,99.828042,789.894583,0
0.151767,0.124292,0.89127,108.873115,0.891007,100.462438,90.234472,6.877061,103.825453,1228.591077,0
0.155013,0.124795,0.169459,105.309185,0.894673,93.728305,78.917259,7.196044,109.251088,1565.120078,0
0.156911,0.120881,0.13674,109.595191,1.022693,94.542307,74.364392,7.463182,110.383361,1780.790038,0
0.152369,0.113016,0.123309,112.254518,1.863328,94.445322,69.590359,6.790727,115.34841,1854.523561,0
0.166687,0.093481,0.129097,112.21485,2.595199,93.77659,67.739979,7.817825,117.040601,1891.980497,0
0.162515,0.100807,0.136181,111.320309,0.872485,93.27528,67.923558,11.533569,113.90057,1829.905457,0
0.157861,0.10073,0.165277,66.302127,0.880295,56.662673,39.628071,25.470308,69.402233,1021.586191,1
0.15761,0.103527,0.164794,9.37653,0.894942,11.027756,5.816119,7.223056,10.55662,62.284014,1
